"x" "y" "yield" "nitro" "topo" "bv" "rep" "nf" "StripNo" "RowId" "row" "col" "cnitro" "nitro.sq" "cnitro.sq" "gridobject" "gridId"
-5136817.72856107 -6258725.76018092 47.9 50.6 "HT" 167.44 "R1" "N2" "Strip: 5" 33 "33" "5" -14.3 2560.36 204.49 "33" "581"
-5136817.65957509 -6258717.29534936 47.61 39 "HT" 172.49 "R1" "N1" "Strip: 6" 33 "33" "6" -25.9 1521 670.81 "33" "582"
-5136817.59161926 -6258708.83093973 52.94 124.6 "HT" 169.67 "R2" "N5" "Strip: 7" 33 "33" "7" 59.7 15525.16 3564.09 "126" "583"
-5136817.52366144 -6258700.36653501 49.12 75.4 "HT" 167.09 "R2" "N3" "Strip: 8" 33 "33" "8" 10.5 5685.16 110.25 "126" "584"
-5136825.92019596 -6258691.83347155 52.2 99.8 "HT" 168.59 "R2" "N4" "Strip: 9" 33 "33" "9" 34.9 9960.04 1218.01 "126" "585"
-5136825.85223335 -6258683.36907871 39.85 0 "HT" 171.96 "R2" "N0" "Strip: 10" 33 "33" "10" -64.9 0 4212.01 "126" "586"
-5136825.78323661 -6258674.90427378 43.36 50.6 "HT" 169.46 "R2" "N2" "Strip: 11" 33 "33" "11" -14.3 2560.36 204.49 "126" "587"
-5136825.71527001 -6258666.43989079 42.39 39 "HT" 170.03 "R2" "N1" "Strip: 12" 33 "33" "12" -25.9 1521 670.81 "126" "588"
-5136834.11179214 -6258657.90685802 38.91 124.6 "HT" 170.48 "R3" "N5" "Strip: 13" 33 "33" "13" 59.7 15525.16 3564.09 "219" "589"
-5136834.04382075 -6258649.4424869 43.09 75.4 "HT" 175.17 "R3" "N3" "Strip: 14" 33 "33" "14" 10.5 5685.16 110.25 "219" "590"
-5136833.97584737 -6258640.9781207 48.11 99.8 "HT" 174.76 "R3" "N4" "Strip: 15" 33 "33" "15" 34.9 9960.04 1218.01 "219" "591"
-5136850.83684746 -6258632.37646477 31.38 0 "HT" 171.74 "R3" "N0" "Strip: 16" 33 "33" "16" -64.9 0 4212.01 "219" "592"
-5136842.30334959 -6258623.98034033 48.24 50.6 "HT" 174.73 "R3" "N2" "Strip: 17" 33 "33" "17" -14.3 2560.36 204.49 "219" "593"
-5136842.23536942 -6258615.51599092 49.18 39 "HT" 174.28 "R3" "N1" "Strip: 18" 33 "33" "18" -25.9 1521 670.81 "219" "594"
-5136801.07135373 -6258759.75525075 53.23 124.6 "HT" 169.65 "R1" "N5" "Strip: 1" 34 "34" "1" 59.7 15525.16 3564.09 "34" "595"
-5136801.00340948 -6258751.29081245 49.03 75.4 "HT" 164.02 "R1" "N3" "Strip: 2" 34 "34" "2" 10.5 5685.16 110.25 "34" "596"
-5136809.39996319 -6258742.75770151 48.6 99.8 "HT" 169.88 "R1" "N4" "Strip: 3" 34 "34" "3" 34.9 9960.04 1218.01 "34" "597"
-5136809.33201415 -6258734.29327508 39.03 0 "HT" 170.91 "R1" "N0" "Strip: 4" 34 "34" "4" -64.9 0 4212.01 "34" "598"
-5136809.26303098 -6258725.82843656 49.27 50.6 "HT" 170.19 "R1" "N2" "Strip: 5" 34 "34" "5" -14.3 2560.36 204.49 "34" "599"
-5136809.19507796 -6258717.36401997 47.33 39 "HT" 170.97 "R1" "N1" "Strip: 6" 34 "34" "6" -25.9 1521 670.81 "34" "600"
-5136809.12712295 -6258708.8996083 50.23 124.6 "HT" 170.26 "R2" "N5" "Strip: 7" 34 "34" "7" 59.7 15525.16 3564.09 "127" "601"
-5136809.05966112 -6258700.43397597 49.76 75.4 "HT" 171.31 "R2" "N3" "Strip: 8" 34 "34" "8" 10.5 5685.16 110.25 "127" "602"
-5136817.45570164 -6258691.90213522 51.48 99.8 "HT" 168.63 "R2" "N4" "Strip: 9" 34 "34" "9" 34.9 9960.04 1218.01 "127" "603"
-5136817.3867077 -6258683.43732333 40.28 0 "HT" 175 "R2" "N0" "Strip: 10" 34 "34" "10" -64.9 0 4212.01 "127" "604"
-5136817.31923909 -6258674.9717078 43.31 50.6 "HT" 171.25 "R2" "N2" "Strip: 11" 34 "34" "11" -14.3 2560.36 204.49 "127" "605"
-5136817.25127332 -6258666.50732277 42.75 39 "HT" 167.09 "R2" "N1" "Strip: 12" 34 "34" "12" -25.9 1521 670.81 "127" "606"
-5136825.64730143 -6258657.97551271 40.5 124.6 "HT" 171.88 "R3" "N5" "Strip: 13" 34 "34" "13" 59.7 15525.16 3564.09 "220" "607"
-5136825.57982603 -6258649.50991397 45.59 75.4 "HT" 177.61 "R3" "N3" "Strip: 14" 34 "34" "14" 10.5 5685.16 110.25 "220" "608"
-5136825.51082134 -6258641.04512873 44.9 99.8 "HT" 180.05 "R3" "N4" "Strip: 15" 34 "34" "15" 34.9 9960.04 1218.01 "220" "609"
-5136842.3723599 -6258632.44511167 40.01 0 "HT" 178.25 "R3" "N0" "Strip: 16" 34 "34" "16" -64.9 0 4212.01 "220" "610"
-5136833.83935768 -6258624.04776047 46.05 50.6 "HT" 177.27 "R3" "N2" "Strip: 17" 34 "34" "17" -14.3 2560.36 204.49 "220" "611"
-5136833.77137833 -6258615.58340903 43.38 39 "HT" 178.91 "R3" "N1" "Strip: 18" 34 "34" "18" -25.9 1521 670.81 "220" "612"
-5136792.60685181 -6258759.82393322 49.81 124.6 "HT" 174.51 "R1" "N5" "Strip: 1" 35 "35" "1" 59.7 15525.16 3564.09 "35" "613"
-5136792.53940355 -6258751.35826729 48.74 75.4 "HT" 171.96 "R1" "N3" "Strip: 2" 35 "35" "2" 10.5 5685.16 110.25 "35" "614"
-5136800.93546325 -6258742.82637906 46.85 99.8 "HT" 169.52 "R1" "N4" "Strip: 3" 35 "35" "3" 34.9 9960.04 1218.01 "35" "615"
-5136800.86648289 -6258734.36153359 37.45 0 "HT" 178.15 "R1" "N0" "Strip: 4" 35 "35" "4" -64.9 0 4212.01 "35" "616"
-5136800.79902785 -6258725.89588446 46.06 50.6 "HT" 178.54 "R1" "N2" "Strip: 5" 35 "35" "5" -14.3 2560.36 204.49 "35" "617"
-5136800.73107565 -6258717.43146584 45.2 39 "HT" 180.11 "R1" "N1" "Strip: 6" 35 "35" "6" -25.9 1521 670.81 "35" "618"
-5136800.66312146 -6258708.96705213 47.9 124.6 "HT" 175.56 "R2" "N5" "Strip: 7" 35 "35" "7" 59.7 15525.16 3564.09 "128" "619"
-5136800.59413315 -6258700.50222634 45.41 75.4 "HT" 175.28 "R2" "N3" "Strip: 8" 35 "35" "8" 10.5 5685.16 110.25 "128" "620"
-5136808.99066999 -6258691.96915713 53.37 99.8 "HT" 171.14 "R2" "N4" "Strip: 9" 35 "35" "9" 34.9 9960.04 1218.01 "128" "621"
-5136808.92270902 -6258683.50476023 38.41 0 "HT" 172.1 "R2" "N0" "Strip: 10" 35 "35" "10" -64.9 0 4212.01 "128" "622"
-5136808.85474606 -6258675.04036824 40.76 50.6 "HT" 174.33 "R2" "N2" "Strip: 11" 35 "35" "11" -14.3 2560.36 204.49 "128" "623"
-5136808.78678111 -6258666.57598118 42.96 39 "HT" 172.37 "R2" "N1" "Strip: 12" 35 "35" "12" -25.9 1521 670.81 "128" "624"
-5136817.18330556 -6258658.04294266 40.57 124.6 "HT" 168.06 "R3" "N5" "Strip: 13" 35 "35" "13" 59.7 15525.16 3564.09 "221" "625"
-5136817.11430367 -6258649.57815046 48.28 75.4 "HT" 178.7 "R3" "N3" "Strip: 14" 35 "35" "14" 10.5 5685.16 110.25 "221" "626"
-5136817.04633194 -6258641.11378019 37.03 99.8 "HT" 188.19 "R3" "N4" "Strip: 15" 35 "35" "15" 34.9 9960.04 1218.01 "221" "627"
-5136833.90683987 -6258632.5133424 44.01 0 "HT" 179.76 "R3" "N0" "Strip: 16" 35 "35" "16" -64.9 0 4212.01 "221" "628"
-5136825.37487026 -6258624.11640702 47.2 50.6 "HT" 194.58 "R3" "N2" "Strip: 17" 35 "35" "17" -14.3 2560.36 204.49 "221" "629"
-5136825.30689174 -6258615.65205354 44.26 39 "HT" 192.68 "R3" "N1" "Strip: 18" 35 "35" "18" -25.9 1521 670.81 "221" "630"
-5136784.14284471 -6258759.89139094 49.58 124.6 "HT" 183.81 "R1" "N5" "Strip: 1" 36 "36" "1" 59.7 15525.16 3564.09 "36" "631"
-5136784.07386997 -6258751.42653155 47.35 75.4 "HT" 182.38 "R1" "N3" "Strip: 2" 36 "36" "2" 10.5 5685.16 110.25 "36" "632"
-5136792.470426 -6258742.89341486 51.47 99.8 "HT" 178.52 "R1" "N4" "Strip: 3" 36 "36" "3" 34.9 9960.04 1218.01 "36" "633"
-5136792.4024786 -6258734.42898436 39.56 0 "HT" 185.22 "R1" "N0" "Strip: 4" 36 "36" "4" -64.9 0 4212.01 "36" "634"
-5136792.33452921 -6258725.96455878 46.14 50.6 "HT" 186.5 "R1" "N2" "Strip: 5" 36 "36" "5" -14.3 2560.36 204.49 "36" "635"
-5136792.26657783 -6258717.50013813 47.44 39 "HT" 192.59 "R1" "N1" "Strip: 6" 36 "36" "6" -25.9 1521 670.81 "36" "636"
-5136792.19759233 -6258709.03530538 47.78 124.6 "HT" 194.05 "R2" "N5" "Strip: 7" 36 "36" "7" 59.7 15525.16 3564.09 "129" "637"
-5136792.12963698 -6258700.57089456 46.52 75.4 "HT" 185.77 "R2" "N3" "Strip: 8" 36 "36" "8" 10.5 5685.16 110.25 "129" "638"
-5136800.52617499 -6258692.03782248 48.55 99.8 "HT" 180.44 "R2" "N4" "Strip: 9" 36 "36" "9" 34.9 9960.04 1218.01 "129" "639"
-5136800.45821483 -6258683.57342354 42.47 0 "HT" 183.63 "R2" "N0" "Strip: 10" 36 "36" "10" -64.9 0 4212.01 "129" "640"
-5136800.3902527 -6258675.10902952 46.3 50.6 "HT" 183.66 "R2" "N2" "Strip: 11" 36 "36" "11" -14.3 2560.36 204.49 "129" "641"
-5136800.32125643 -6258666.6442234 43.09 39 "HT" 183.56 "R2" "N1" "Strip: 12" 36 "36" "12" -25.9 1521 670.81 "129" "642"
-5136808.71778204 -6258658.11118202 40.56 124.6 "HT" 181.43 "R3" "N5" "Strip: 13" 36 "36" "13" 59.7 15525.16 3564.09 "222" "643"
-5136808.64981311 -6258649.64680479 47 75.4 "HT" 185.78 "R3" "N3" "Strip: 14" 36 "36" "14" 10.5 5685.16 110.25 "222" "644"
-5136808.5818422 -6258641.18243249 46.39 99.8 "HT" 190.62 "R3" "N4" "Strip: 15" 36 "36" "15" 34.9 9960.04 1218.01 "222" "645"
-5136825.44284679 -6258632.58076541 32 0 "HT" 192.89 "R3" "N0" "Strip: 16" 36 "36" "16" -64.9 0 4212.01 "222" "646"
-5136816.91038251 -6258624.1850544 45.03 50.6 "HT" 192.58 "R3" "N2" "Strip: 17" 36 "36" "17" -14.3 2560.36 204.49 "222" "647"
-5136816.84240481 -6258615.72069889 45.31 39 "HT" 193.23 "R3" "N1" "Strip: 18" 36 "36" "18" -25.9 1521 670.81 "222" "648"
-5136775.67730997 -6258759.95965807 55.14 124.6 "HT" 190.14 "R1" "N5" "Strip: 1" 37 "37" "1" 59.7 15525.16 3564.09 "37" "649"
-5136775.60936819 -6258751.49521367 49.68 75.4 "HT" 187.15 "R1" "N3" "Strip: 2" 37 "37" "2" 10.5 5685.16 110.25 "37" "650"
-5136784.00592538 -6258742.9620941 46.05 99.8 "HT" 191.11 "R1" "N4" "Strip: 3" 37 "37" "3" 34.9 9960.04 1218.01 "37" "651"
-5136783.9379788 -6258734.49766156 36.59 0 "HT" 192.89 "R1" "N0" "Strip: 4" 37 "37" "4" -64.9 0 4212.01 "37" "652"
-5136783.87003023 -6258726.03323396 46.32 50.6 "HT" 189.45 "R1" "N2" "Strip: 5" 37 "37" "5" -14.3 2560.36 204.49 "37" "653"
-5136783.80104754 -6258717.56839425 42.05 39 "HT" 195.64 "R1" "N1" "Strip: 6" 37 "37" "6" -25.9 1521 670.81 "37" "654"
-5136783.733095 -6258709.10397648 44.29 124.6 "HT" 192.48 "R2" "N5" "Strip: 7" 37 "37" "7" 59.7 15525.16 3564.09 "130" "655"
-5136783.66514047 -6258700.63956363 35.25 75.4 "HT" 196.9 "R2" "N3" "Strip: 8" 37 "37" "8" 10.5 5685.16 110.25 "130" "656"
-5136792.06167964 -6258692.10648867 47.78 99.8 "HT" 191.72 "R2" "N4" "Strip: 9" 37 "37" "9" 34.9 9960.04 1218.01 "130" "657"
-5136791.99372031 -6258683.64208769 33.64 0 "HT" 194.2 "R2" "N0" "Strip: 10" 37 "37" "10" -64.9 0 4212.01 "130" "658"
-5136791.92472686 -6258675.17727463 42.56 50.6 "HT" 195.92 "R2" "N2" "Strip: 11" 37 "37" "11" -14.3 2560.36 204.49 "130" "659"
-5136791.85725872 -6258666.71165791 35.09 39 "HT" 199.12 "R2" "N1" "Strip: 12" 37 "37" "12" -25.9 1521 670.81 "130" "660"
-5136800.25329032 -6258658.17983923 38.2 124.6 "HT" 191.68 "R3" "N5" "Strip: 13" 37 "37" "13" 59.7 15525.16 3564.09 "223" "661"
-5136800.18532222 -6258649.71545997 48.04 75.4 "HT" 191.12 "R3" "N3" "Strip: 14" 37 "37" "14" 10.5 5685.16 110.25 "223" "662"
-5136800.11784729 -6258641.24986005 45.83 99.8 "HT" 190.4 "R3" "N4" "Strip: 15" 37 "37" "15" 34.9 9960.04 1218.01 "223" "663"
-5136816.97835822 -6258632.64941483 21.54 0 "HT" 192.42 "R3" "N0" "Strip: 16" 37 "37" "16" -64.9 0 4212.01 "223" "664"
-5136808.44535744 -6258624.25206005 42.96 50.6 "HT" 196.38 "R3" "N2" "Strip: 17" 37 "37" "17" -14.3 2560.36 204.49 "223" "665"
-5136808.37738056 -6258615.78770251 46.02 39 "HT" 198.46 "R3" "N1" "Strip: 18" 37 "37" "18" -25.9 1521 670.81 "223" "666"
-5136767.21280702 -6258760.02834306 47.86 124.6 "HT" 187.42 "R1" "N5" "Strip: 1" 38 "38" "1" 59.7 15525.16 3564.09 "38" "667"
-5136767.14486607 -6258751.56389662 44.77 75.4 "HT" 187.2 "R1" "N3" "Strip: 2" 38 "38" "2" 10.5 5685.16 110.25 "38" "668"
-5136775.54142442 -6258743.03077418 47.24 99.8 "HT" 191.72 "R1" "N4" "Strip: 3" 38 "38" "3" 34.9 9960.04 1218.01 "38" "669"
-5136775.47347866 -6258734.56633961 33.67 0 "HT" 194.48 "R1" "N0" "Strip: 4" 38 "38" "4" -64.9 0 4212.01 "38" "670"
-5136775.40449878 -6258726.10149295 41.7 50.6 "HT" 193.39 "R1" "N2" "Strip: 5" 38 "38" "5" -14.3 2560.36 204.49 "38" "671"
-5136775.33704421 -6258717.63584264 37.16 39 "HT" 192.35 "R1" "N1" "Strip: 6" 38 "38" "6" -25.9 1521 670.81 "38" "672"
-5136775.26909249 -6258709.17142284 42.42 124.6 "HT" 184.98 "R2" "N5" "Strip: 7" 38 "38" "7" 59.7 15525.16 3564.09 "131" "673"
-5136775.20113878 -6258700.70700795 39.65 75.4 "HT" 191.7 "R2" "N3" "Strip: 8" 38 "38" "8" 10.5 5685.16 110.25 "131" "674"
-5136783.59767911 -6258692.17393012 48.23 99.8 "HT" 195.85 "R2" "N4" "Strip: 9" 38 "38" "9" 34.9 9960.04 1218.01 "131" "675"
-5136783.52868847 -6258683.70911009 34.58 0 "HT" 193.75 "R2" "N0" "Strip: 10" 38 "38" "10" -64.9 0 4212.01 "131" "676"
-5136783.46072798 -6258675.24471201 38.8 50.6 "HT" 199.32 "R2" "N2" "Strip: 11" 38 "38" "11" -14.3 2560.36 204.49 "131" "677"
-5136783.39276549 -6258666.78031884 38.28 39 "HT" 205.41 "R2" "N1" "Strip: 12" 38 "38" "12" -25.9 1521 670.81 "131" "678"
-5136791.78929342 -6258658.2472717 35.9 124.6 "HT" 197.56 "R3" "N5" "Strip: 13" 38 "38" "13" 59.7 15525.16 3564.09 "224" "679"
-5136791.72132614 -6258649.78289041 45.66 75.4 "HT" 200.76 "R3" "N3" "Strip: 14" 38 "38" "14" 10.5 5685.16 110.25 "224" "680"
-5136791.65232473 -6258641.31809702 42.02 99.8 "HT" 202.11 "R3" "N4" "Strip: 15" 38 "38" "15" 34.9 9960.04 1218.01 "224" "681"
-5136808.5138693 -6258632.7180651 20.31 0 "HT" 194.82 "R3" "N0" "Strip: 16" 38 "38" "16" -64.9 0 4212.01 "224" "682"
-5136799.98086901 -6258624.32070912 43.19 50.6 "HT" 203.04 "R3" "N2" "Strip: 17" 38 "38" "17" -14.3 2560.36 204.49 "224" "683"
-5136799.91289295 -6258615.85634954 52.9 39 "HT" 202.74 "R3" "N1" "Strip: 18" 38 "38" "18" -25.9 1521 670.81 "224" "684"
-5136758.74879891 -6258760.0958033 43.33 124.6 "HT" 188.63 "R1" "N5" "Strip: 1" 39 "39" "1" 59.7 15525.16 3564.09 "39" "685"
-5136758.67982664 -6258751.63093781 39.27 75.4 "HT" 191.97 "R1" "N3" "Strip: 2" 39 "39" "2" 10.5 5685.16 110.25 "39" "686"
-5136767.07638615 -6258743.0978125 39.7 99.8 "HT" 192.27 "R1" "N4" "Strip: 3" 39 "39" "3" 34.9 9960.04 1218.01 "39" "687"
-5136767.00844121 -6258734.6333759 27.12 0 "HT" 191.66 "R1" "N0" "Strip: 4" 39 "39" "4" -64.9 0 4212.01 "39" "688"
-5136766.94049429 -6258726.16894422 39.17 50.6 "HT" 191.35 "R1" "N2" "Strip: 5" 39 "39" "5" -14.3 2560.36 204.49 "39" "689"
-5136766.87254538 -6258717.70451746 33.5 39 "HT" 189.67 "R1" "N1" "Strip: 6" 39 "39" "6" -25.9 1521 670.81 "39" "690"
-5136766.80356234 -6258709.23967861 37.5 124.6 "HT" 190.29 "R2" "N5" "Strip: 7" 39 "39" "7" 59.7 15525.16 3564.09 "132" "691"
-5136766.73560945 -6258700.77526169 38.15 75.4 "HT" 190.85 "R2" "N3" "Strip: 8" 39 "39" "8" 10.5 5685.16 110.25 "132" "692"
-5136775.13215095 -6258692.24218098 38.6 99.8 "HT" 194.47 "R2" "N4" "Strip: 9" 39 "39" "9" 34.9 9960.04 1218.01 "132" "693"
-5136775.06419326 -6258683.77777593 30.75 0 "HT" 194.82 "R2" "N0" "Strip: 10" 39 "39" "10" -64.9 0 4212.01 "132" "694"
-5136774.99623359 -6258675.31337581 36.3 50.6 "HT" 194.69 "R2" "N2" "Strip: 11" 39 "39" "11" -14.3 2560.36 204.49 "132" "695"
-5136774.92827193 -6258666.84898061 33.62 39 "HT" 198.77 "R2" "N1" "Strip: 12" 39 "39" "12" -25.9 1521 670.81 "132" "696"
-5136783.32480102 -6258658.31593059 33.95 124.6 "HT" 200.87 "R3" "N5" "Strip: 13" 39 "39" "13" 59.7 15525.16 3564.09 "225" "697"
-5136783.25580243 -6258649.85113025 34.62 75.4 "HT" 198.83 "R3" "N3" "Strip: 14" 39 "39" "14" 10.5 5685.16 110.25 "225" "698"
-5136783.18783398 -6258641.38675185 41.27 99.8 "HT" 196.18 "R3" "N4" "Strip: 15" 39 "39" "15" 34.9 9960.04 1218.01 "225" "699"
-5136800.04884307 -6258632.78507362 32.02 0 "HT" 200.17 "R3" "N0" "Strip: 16" 39 "39" "16" -64.9 0 4212.01 "225" "700"
-5136791.51638023 -6258624.38935903 45.02 50.6 "HT" 198.85 "R3" "N2" "Strip: 17" 39 "39" "17" -14.3 2560.36 204.49 "225" "701"
-5136791.448405 -6258615.92499742 42.19 39 "HT" 198.69 "R3" "N1" "Strip: 18" 39 "39" "18" -25.9 1521 670.81 "225" "702"
-5136750.28326315 -6258760.16407296 35.73 124.6 "HT" 194.42 "R1" "N5" "Strip: 1" 40 "40" "1" 59.7 15525.16 3564.09 "40" "703"
-5136750.21532383 -6258751.69962245 35.73 75.4 "HT" 195.55 "R1" "N3" "Strip: 2" 40 "40" "2" 10.5 5685.16 110.25 "40" "704"
-5136758.61188451 -6258743.16649426 38.31 99.8 "HT" 192.15 "R1" "N4" "Strip: 3" 40 "40" "3" 34.9 9960.04 1218.01 "40" "705"
-5136758.54394039 -6258734.70205563 21.18 0 "HT" 193.5 "R1" "N0" "Strip: 4" 40 "40" "4" -64.9 0 4212.01 "40" "706"
-5136758.47599429 -6258726.23762191 35.85 50.6 "HT" 194.85 "R1" "N2" "Strip: 5" 40 "40" "5" -14.3 2560.36 204.49 "40" "707"
-5136758.40701407 -6258717.7727761 31.25 39 "HT" 194.27 "R1" "N1" "Strip: 6" 40 "40" "6" -25.9 1521 670.81 "40" "708"
-5136758.33906399 -6258709.30835223 35.47 124.6 "HT" 196.95 "R2" "N5" "Strip: 7" 40 "40" "7" 59.7 15525.16 3564.09 "133" "709"
-5136758.27111193 -6258700.84393327 34.6 75.4 "HT" 194.21 "R2" "N3" "Strip: 8" 40 "40" "8" 10.5 5685.16 110.25 "133" "710"
-5136766.66765458 -6258692.31084969 34.8 99.8 "HT" 193.62 "R2" "N4" "Strip: 9" 40 "40" "9" 34.9 9960.04 1218.01 "133" "711"
-5136766.59969772 -6258683.84644261 31.44 0 "HT" 200.09 "R2" "N0" "Strip: 10" 40 "40" "10" -64.9 0 4212.01 "133" "712"
-5136766.53173886 -6258675.38204045 33.58 50.6 "HT" 200.73 "R2" "N2" "Strip: 11" 40 "40" "11" -14.3 2560.36 204.49 "133" "713"
-5136766.46324106 -6258666.91600062 34.12 39 "HT" 197.83 "R2" "N1" "Strip: 12" 40 "40" "12" -25.9 1521 670.81 "133" "714"
-5136774.85927614 -6258658.38417331 31.79 124.6 "HT" 199.01 "R3" "N5" "Strip: 13" 40 "40" "13" 59.7 15525.16 3564.09 "226" "715"
-5136774.79131051 -6258649.91978795 43.7 75.4 "HT" 203.71 "R3" "N3" "Strip: 14" 40 "40" "14" 10.5 5685.16 110.25 "226" "716"
-5136774.72383805 -6258641.45418193 32.05 99.8 "HT" 204.97 "R3" "N4" "Strip: 15" 40 "40" "15" 34.9 9960.04 1218.01 "226" "717"
-5136791.58435348 -6258632.85372557 33.08 0 "HT" 200.97 "R3" "N0" "Strip: 16" 40 "40" "16" -64.9 0 4212.01 "226" "718"
-5136783.05189112 -6258624.45800979 31.79 50.6 "HT" 203.68 "R3" "N2" "Strip: 17" 40 "40" "17" -14.3 2560.36 204.49 "226" "719"
-5136782.98441187 -6258615.99242057 37 39 "HT" 198.4 "R3" "N1" "Strip: 18" 40 "40" "18" -25.9 1521 670.81 "226" "720"
-5136741.81875918 -6258760.23276047 31.95 124.6 "HT" 194.33 "R1" "N5" "Strip: 1" 41 "41" "1" 59.7 15525.16 3564.09 "41" "721"
-5136741.75082069 -6258751.76830793 31.45 75.4 "HT" 198.66 "R1" "N3" "Strip: 2" 41 "41" "2" 10.5 5685.16 110.25 "41" "722"
-5136750.14738253 -6258743.23517686 34.74 99.8 "HT" 196.22 "R1" "N4" "Strip: 3" 41 "41" "3" 34.9 9960.04 1218.01 "41" "723"
-5136750.07943924 -6258734.77073619 16.86 0 "HT" 192.02 "R1" "N0" "Strip: 4" 41 "41" "4" -64.9 0 4212.01 "41" "724"
-5136750.01046182 -6258726.30588343 35.23 50.6 "HT" 198.65 "R1" "N2" "Strip: 5" 41 "41" "5" -14.3 2560.36 204.49 "41" "725"
-5136749.94300972 -6258717.84022702 27.44 39 "HT" 196.06 "R1" "N1" "Strip: 6" 41 "41" "6" -25.9 1521 670.81 "41" "726"
-5136749.87506047 -6258709.37580111 33.59 124.6 "HT" 195.2 "R2" "N5" "Strip: 7" 41 "41" "7" 59.7 15525.16 3564.09 "134" "727"
-5136749.80710922 -6258700.91138012 32.31 75.4 "HT" 200.22 "R2" "N3" "Strip: 8" 41 "41" "8" 10.5 5685.16 110.25 "134" "728"
-5136758.20365304 -6258692.37829366 35.16 99.8 "HT" 195.65 "R2" "N4" "Strip: 9" 41 "41" "9" 34.9 9960.04 1218.01 "134" "729"
-5136758.13466486 -6258683.91346754 29.61 0 "HT" 200.09 "R2" "N0" "Strip: 10" 41 "41" "10" -64.9 0 4212.01 "134" "730"
-5136758.06670683 -6258675.44906335 34.27 50.6 "HT" 200.52 "R2" "N2" "Strip: 11" 41 "41" "11" -14.3 2560.36 204.49 "134" "731"
-5136757.99874681 -6258666.98466408 39.58 39 "HT" 197.44 "R2" "N1" "Strip: 12" 41 "41" "12" -25.9 1521 670.81 "134" "732"
-5136766.39527823 -6258658.45160831 34.27 124.6 "HT" 199.01 "R3" "N5" "Strip: 13" 41 "41" "13" 59.7 15525.16 3564.09 "227" "733"
-5136766.32731341 -6258649.98722091 39.7 75.4 "HT" 201.03 "R3" "N3" "Strip: 14" 41 "41" "14" 10.5 5685.16 110.25 "227" "734"
-5136766.25934661 -6258641.52283844 37.95 99.8 "HT" 201.67 "R3" "N4" "Strip: 15" 41 "41" "15" 34.9 9960.04 1218.01 "227" "735"
-5136783.11986354 -6258632.92237836 23.75 0 "HT" 203.39 "R3" "N0" "Strip: 16" 41 "41" "16" -64.9 0 4212.01 "227" "736"
-5136774.5868647 -6258624.5250188 47.02 50.6 "HT" 202.14 "R3" "N2" "Strip: 17" 41 "41" "17" -14.3 2560.36 204.49 "227" "737"
-5136774.51889111 -6258616.06065312 40.35 39 "HT" 199.08 "R3" "N1" "Strip: 18" 41 "41" "18" -25.9 1521 670.81 "227" "738"
-5136733.35475005 -6258760.30022324 38.7 124.6 "HT" 196.02 "R1" "N5" "Strip: 1" 42 "42" "1" 59.7 15525.16 3564.09 "42" "739"
-5136733.28578024 -6258751.83535165 37.42 75.4 "HT" 203.51 "R1" "N3" "Strip: 2" 42 "42" "2" 10.5 5685.16 110.25 "42" "740"
-5136741.68234324 -6258743.30221771 38.11 99.8 "HT" 192.57 "R1" "N4" "Strip: 3" 42 "42" "3" 34.9 9960.04 1218.01 "42" "741"
-5136741.61440077 -6258734.837775 12.66 0 "HT" 193.16 "R1" "N0" "Strip: 4" 42 "42" "4" -64.9 0 4212.01 "42" "742"
-5136741.54645631 -6258726.37333722 35.13 50.6 "HT" 198.56 "R1" "N2" "Strip: 5" 42 "42" "5" -14.3 2560.36 204.49 "42" "743"
-5136741.47850987 -6258717.90890436 36.42 39 "HT" 199.92 "R1" "N1" "Strip: 6" 42 "42" "6" -25.9 1521 670.81 "42" "744"
-5136741.41056143 -6258709.44447642 35.79 124.6 "HT" 197.05 "R2" "N5" "Strip: 7" 42 "42" "7" 59.7 15525.16 3564.09 "135" "745"
-5136741.34157888 -6258700.97963638 34.74 75.4 "HT" 191.71 "R2" "N3" "Strip: 8" 42 "42" "8" 10.5 5685.16 110.25 "135" "746"
-5136749.73812385 -6258692.44654704 35.86 99.8 "HT" 213.82 "R2" "N4" "Strip: 9" 42 "42" "9" 34.9 9960.04 1218.01 "135" "747"
-5136749.67016863 -6258683.9821359 26.16 0 "HT" 197.47 "R2" "N0" "Strip: 10" 42 "42" "10" -64.9 0 4212.01 "135" "748"
-5136749.60221143 -6258675.51772967 36.16 50.6 "HT" 193.02 "R2" "N2" "Strip: 11" 42 "42" "11" -14.3 2560.36 204.49 "135" "749"
-5136749.53425223 -6258667.05332836 41.23 39 "HT" 188.67 "R2" "N1" "Strip: 12" 42 "42" "12" -25.9 1521 670.81 "135" "750"
-5136757.93078481 -6258658.52026972 42.28 124.6 "HT" 199.37 "R3" "N5" "Strip: 13" 42 "42" "13" 59.7 15525.16 3564.09 "228" "751"
-5136757.86282081 -6258650.05588029 46.46 75.4 "HT" 196.38 "R3" "N3" "Strip: 14" 42 "42" "14" 10.5 5685.16 110.25 "228" "752"
-5136757.7938227 -6258641.59107877 45.72 99.8 "HT" 192.64 "R3" "N4" "Strip: 15" 42 "42" "15" 34.9 9960.04 1218.01 "228" "753"
-5136774.65586843 -6258632.98980641 23.23 0 "HT" 204.99 "R3" "N0" "Strip: 16" 42 "42" "16" -64.9 0 4212.01 "228" "754"
